what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1372055238904
error,log,,,"Unhandled event loop exception",1372055241000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372055462582
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1372055853628
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1372055853693
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1372055853719
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1372055854546
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1372055854575
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1372055854597
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1372055854613
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1372055854670
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1372055854956
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1372055855022
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1372055855199
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1372055855204
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1372055855985
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1372055856120
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1372055856153
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1372055856189
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1372055857081
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1372055857857
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1372055866733
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1372055866841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372055866881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056019952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056031377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056034186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056040413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056040571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056041487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056047539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056080572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056083085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056097619
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1372056108039
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1372056108683
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1372056108690
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1372056108758
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1372056108768
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1372056108902
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1372056108914
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1372056109036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372056124896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056128526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056130174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056130849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056919697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372056920640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057312473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057320702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057327999
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1372057360546
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1372057361057
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1372057361776
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1372057361810
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1372057361838
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1372057361867
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1372057361871
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1372057361941
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1372057361994
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1372057362224
error,log,,,"Failed to load properties file for project 'TestToParseData'",1372057362401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057362615
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1372057362988
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1372057363107
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057364796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057366634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057368442
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1372057368457
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057368458
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1372057372452
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1372057382459
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057385681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057385732
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1372057385765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057386741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057399698
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1372057452297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057456288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057468201
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057468308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057468351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372057477810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057479897
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1372057493698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057498848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1372057506001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057506016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057506914
started,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1372057511256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372057511501
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1372057512715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057514553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372057518921
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1372057525296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1372057527034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057527053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372057528333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1372057554675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057559469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057567509
error,log,,,"Failed converting ECJ parse tree to Lombok for file /home/android/workspace/TestToParseData/src/com/example/testtoparsedata/TestforParse.java",1372057567714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372057596897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372057599376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057602218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057606189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057606365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057620515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057620710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057624457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057624655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057628799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057628977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057632727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057632855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057635373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057638954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057639068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057641308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057644949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057645091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372057647114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057650371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057650521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372057654701
